Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Wear_Speed_Ratio,Temp_Diff,Power_Index,Temperature_Stress
1,298.0,308.1,1819,23.4,78,0,0.04288070368334249,10.100000000000023,42564.6,7209.54
2,298.1,308.1,1456,43.7,80,0,0.054945054945054944,10.0,63627.200000000004,13463.970000000001
1,298.1,308.0,1626,36.5,83,0,0.051045510455104554,9.899999999999977,59349.0,11242.0
2,298.1,308.1,1390,49.8,85,0,0.06115107913669065,10.0,69222.0,15343.380000000001
1,298.2,308.2,1469,43.0,88,0,0.059904697072838665,10.0,63167.0,13252.6
1,298.2,308.3,2051,19.2,90,0,0.04388103364212579,10.100000000000023,39379.2,5919.36
1,298.2,308.3,1568,36.0,92,0,0.058673469387755105,10.100000000000023,56448.0,11098.800000000001
1,298.2,308.3,1589,33.2,94,0,0.0591567023285085,10.100000000000023,52754.8,10235.560000000001
1,298.2,308.3,1805,31.6,96,0,0.05318559556786703,10.100000000000023,57038.0,9742.28
0,298.2,308.4,1385,42.2,98,0,0.07075812274368232,10.199999999999989,58447.00000000001,13014.48
1,298.1,308.4,1436,46.7,103,0,0.07172701949860724,10.299999999999955,67061.2,14402.28
1,298.1,308.4,1438,45.6,105,0,0.07301808066759388,10.299999999999955,65572.8,14063.039999999999
1,298.0,308.3,1473,42.6,107,0,0.0726408689748812,10.300000000000011,62749.8,13133.580000000002
1,298.1,308.4,1335,40.2,109,0,0.08164794007490636,10.299999999999955,53667.00000000001,12397.68
0,298.1,308.5,1392,44.8,111,0,0.07974137931034483,10.399999999999977,62361.6,13820.8
2,298.1,308.5,1372,51.1,116,0,0.08454810495626822,10.399999999999977,70109.2,15764.35
2,298.1,308.6,1716,30.7,119,0,0.06934731934731934,10.5,52681.2,9474.02
1,298.0,308.5,1395,46.2,122,0,0.08745519713261649,10.5,64449.00000000001,14252.7
1,298.0,308.5,1713,25.3,124,0,0.07238762405137186,10.5,43338.9,7805.05
0,297.9,308.5,2129,18.7,126,0,0.05918271488961954,10.600000000000023,39812.299999999996,5768.95
2,297.8,308.3,1567,35.6,131,0,0.08359923420548819,10.5,55785.200000000004,10975.480000000001
1,297.8,308.4,1622,38.3,134,0,0.08261405672009864,10.599999999999966,62122.6,11811.719999999998
1,297.7,308.4,1740,27.1,136,0,0.07816091954022988,10.699999999999989,47154.0,8357.64
0,297.8,308.4,1512,35.1,138,0,0.09126984126984126,10.599999999999966,53071.200000000004,10824.84
2,297.8,308.4,1479,43.5,143,0,0.0966869506423259,10.599999999999966,64336.5,13415.4
1,297.8,308.4,1737,27.5,146,0,0.08405296488198043,10.599999999999966,47767.5,8481.0
1,297.8,308.4,2129,19.2,148,0,0.06951620479098168,10.599999999999966,40876.799999999996,5921.28
1,297.8,308.4,1374,47.1,150,0,0.1091703056768559,10.599999999999966,64715.4,14525.64
2,297.8,308.4,1579,36.6,152,0,0.09626345788473717,10.599999999999966,57791.4,11287.44
1,297.9,308.5,1305,47.2,155,0,0.11877394636015326,10.600000000000023,61596.00000000001,14561.2
2,297.9,308.5,1449,40.8,157,0,0.10835058661145618,10.600000000000023,59119.2,12586.8
0,298.0,308.6,1526,41.8,160,0,0.10484927916120576,10.600000000000023,63786.799999999996,12899.48
2,298.0,308.6,1453,44.1,165,0,0.11355815554026152,10.600000000000023,64077.3,13609.260000000002
1,297.9,308.6,1468,36.0,168,0,0.11444141689373297,10.700000000000045,52848.0,11109.6
1,298.0,308.6,1313,50.8,170,0,0.12947448591012947,10.600000000000023,66700.4,15676.880000000001
2,297.9,308.5,1300,53.0,172,0,0.13230769230769232,10.600000000000023,68900.0,16350.5
1,297.9,308.4,1646,40.6,175,0,0.106318347509113,10.5,66827.6,12521.039999999999
1,297.8,308.4,1714,33.2,177,0,0.10326721120186698,10.599999999999966,56904.8,10238.880000000001
1,297.8,308.4,1685,28.4,179,0,0.10623145400593471,10.599999999999966,47854.0,8758.56
1,297.8,308.4,1512,39.9,181,0,0.11970899470899471,10.599999999999966,60328.799999999996,12305.159999999998
1,297.8,308.4,1612,32.1,183,0,0.11352357320099256,10.599999999999966,51745.200000000004,9899.64
0,297.8,308.4,1550,38.2,185,0,0.11935483870967742,10.599999999999966,59210.00000000001,11780.88
1,297.8,308.4,1518,32.5,190,0,0.1251646903820817,10.599999999999966,49335.0,10023.0
1,297.8,308.5,1448,40.0,192,0,0.13259668508287292,10.699999999999989,57920.0,12340.0
1,297.8,308.5,1561,46.3,194,0,0.12427930813581038,10.699999999999989,72274.29999999999,14283.55
2,297.8,308.5,1488,41.9,196,0,0.13172043010752688,10.699999999999989,62347.2,12926.15
1,297.8,308.5,1699,27.8,199,0,0.11712772218952325,10.699999999999989,47232.200000000004,8576.300000000001
1,297.7,308.5,1501,41.4,201,0,0.13391072618254496,10.800000000000011,62141.4,12771.9
1,297.7,308.5,1373,56.7,203,1,0.14785142024763293,10.800000000000011,77849.1,17491.95
0,297.6,308.4,1703,31.4,205,0,0.12037580739870817,10.799999999999955,53474.2,9683.759999999998
0,297.7,308.5,1720,29.9,210,0,0.12209302325581395,10.800000000000011,51428.0,9224.15
2,297.6,308.4,1398,41.9,215,0,0.15379113018597998,10.799999999999955,58576.2,12921.96
2,297.6,308.4,1391,51.9,218,0,0.15672178289000718,10.799999999999955,72192.9,16005.96
2,297.6,308.3,1538,40.2,0,0,0.0,10.699999999999989,61827.600000000006,12393.660000000002
1,297.5,308.2,1647,31.3,3,0,0.0018214936247723133,10.699999999999989,51551.1,9646.66
2,297.5,308.1,1469,44.8,5,0,0.0034036759700476512,10.600000000000023,65811.2,13802.880000000001
1,297.4,308.1,1749,25.9,8,0,0.004574042309891366,10.700000000000045,45299.1,7979.79
2,297.6,308.2,1995,20.5,10,0,0.005012531328320802,10.599999999999966,40897.5,6318.099999999999
1,297.6,308.3,1742,27.7,13,0,0.007462686567164179,10.699999999999989,48253.4,8539.91
1,297.5,308.2,1563,38.2,15,0,0.009596928982725527,10.699999999999989,59706.600000000006,11773.24
2,297.5,308.2,1713,32.2,17,0,0.0099241097489784,10.699999999999989,55158.600000000006,9924.04
1,297.4,308.1,1474,39.4,20,0,0.013568521031207599,10.700000000000045,58075.6,12139.140000000001
2,297.4,308.2,1530,32.6,22,0,0.01437908496732026,10.800000000000011,49878.0,10047.32
1,297.4,308.2,1471,46.5,25,0,0.01699524133242692,10.800000000000011,68401.5,14331.3
1,297.5,308.3,1388,48.6,27,0,0.019452449567723344,10.800000000000011,67456.8,14983.380000000001
2,297.5,308.2,2448,13.8,29,0,0.01184640522875817,10.699999999999989,33782.4,4253.16
1,297.5,308.3,1585,32.9,32,0,0.02018927444794953,10.800000000000011,52146.5,10143.07
2,297.5,308.3,1459,45.2,34,0,0.023303632625085675,10.800000000000011,65946.8,13935.160000000002
1,297.5,308.3,1544,40.8,37,0,0.023963730569948185,10.800000000000011,62995.2,12578.64
1,297.6,308.3,1617,31.7,39,0,0.02411873840445269,10.699999999999989,51258.9,9773.11
1,297.6,308.3,1595,34.3,41,0,0.025705329153605017,10.699999999999989,54708.49999999999,10574.689999999999
0,297.6,308.3,1400,44.3,43,0,0.030714285714285715,10.699999999999989,62019.99999999999,13657.69
2,297.6,308.4,1611,31.0,48,0,0.0297951582867784,10.799999999999955,49941.0,9560.4
2,297.6,308.4,1507,46.0,51,0,0.0338420703384207,10.799999999999955,69322.0,14186.4
0,297.5,308.3,1674,30.0,54,0,0.03225806451612903,10.800000000000011,50220.0,9249.0
1,297.6,308.3,1658,34.3,59,0,0.03558504221954162,10.699999999999989,56869.399999999994,10574.689999999999
1,297.6,308.3,1623,36.9,61,0,0.03758471965495995,10.699999999999989,59888.7,11376.27
2,297.6,308.4,1398,48.9,63,0,0.045064377682403435,10.799999999999955,68362.2,15080.759999999998
1,297.6,308.4,1517,34.2,66,0,0.043506921555702044,10.799999999999955,51881.4,10547.28
2,297.6,308.3,1467,36.7,68,0,0.046353101567825496,10.699999999999989,53838.9,11314.61
2,297.6,308.3,1567,34.6,71,0,0.04530950861518826,10.699999999999989,54218.200000000004,10667.18
2,297.5,308.3,1521,38.2,74,0,0.04865220249835635,10.800000000000011,58102.200000000004,11777.060000000001
1,297.5,308.3,1596,36.8,77,0,0.04824561403508772,10.800000000000011,58732.799999999996,11345.439999999999
0,297.6,308.3,1640,30.9,79,0,0.048170731707317074,10.699999999999989,50676.0,9526.47
1,297.6,308.3,1438,47.8,84,0,0.0584144645340751,10.699999999999989,68736.4,14736.74
1,297.6,308.4,1407,55.2,86,0,0.06112295664534471,10.799999999999955,77666.40000000001,17023.68
1,297.6,308.4,1353,57.5,88,0,0.06504065040650407,10.799999999999955,77797.5,17733.0
2,297.6,308.5,1552,40.9,90,0,0.05798969072164949,10.899999999999977,63476.799999999996,12617.65
2,297.6,308.4,1569,38.3,93,0,0.05927342256214149,10.799999999999955,60092.7,11811.719999999998
1,297.5,308.4,1489,39.5,96,0,0.06447280053727333,10.899999999999977,58815.5,12181.8
0,297.5,308.4,1587,36.1,98,0,0.06175173282923756,10.899999999999977,57290.700000000004,11133.24
2,297.5,308.3,1622,37.2,103,0,0.06350184956843404,10.800000000000011,60338.4,11468.760000000002
1,297.5,308.4,1604,38.1,106,0,0.06608478802992519,10.899999999999977,61112.4,11750.039999999999
2,297.4,308.3,1405,51.7,108,0,0.07686832740213523,10.900000000000034,72638.5,15939.11
1,297.4,308.3,1412,42.0,111,0,0.07861189801699717,10.900000000000034,59304.0,12948.6
1,297.4,308.3,1431,43.0,113,0,0.07896575821104122,10.900000000000034,61533.0,13256.9
1,297.4,308.2,1533,37.4,115,0,0.07501630789302022,10.800000000000011,57334.2,11526.679999999998
2,297.4,308.2,1401,51.9,117,0,0.0835117773019272,10.800000000000011,72711.9,15995.579999999998
2,297.4,308.2,1424,53.9,120,0,0.08426966292134831,10.800000000000011,76753.59999999999,16611.98
1,297.3,308.2,1754,29.4,123,0,0.0701254275940707,10.899999999999977,51567.6,9061.08
1,297.3,308.2,1754,26.8,125,0,0.07126567844925884,10.899999999999977,47007.200000000004,8259.76
1,297.5,308.3,2564,12.8,127,1,0.049531981279251174,10.800000000000011,32819.200000000004,3946.2400000000002
1,297.5,308.5,1546,40.4,129,0,0.08344113842173351,11.0,62458.399999999994,12463.4
1,297.5,308.5,1335,48.0,131,0,0.09812734082397004,11.0,64080.0,14808.0
2,297.5,308.6,1842,27.0,133,0,0.0722041259500543,11.100000000000023,49734.0,8332.2
1,297.5,308.5,1712,26.8,136,0,0.0794392523364486,11.0,45881.6,8267.800000000001
2,297.6,308.6,1414,45.4,138,0,0.09759547383309759,11.0,64195.6,14010.44
1,297.6,308.7,1319,50.9,141,0,0.1068991660348749,11.099999999999966,67137.09999999999,15712.829999999998
1,297.7,308.7,1249,60.4,143,0,0.11449159327461969,11.0,75439.59999999999,18645.48
1,297.6,308.7,1455,48.2,145,0,0.09965635738831616,11.099999999999966,70131.0,14879.34
2,297.6,308.7,1408,54.8,147,0,0.10440340909090909,11.099999999999966,77158.4,16916.76
1,297.6,308.7,1460,46.7,150,0,0.10273972602739725,11.099999999999966,68182.0,14416.29
1,297.6,308.6,1491,38.1,152,0,0.10194500335345406,11.0,56807.1,11757.660000000002
2,297.6,308.5,1490,43.4,154,0,0.10335570469798658,10.899999999999977,64666.0,13388.9
2,297.5,308.4,1350,52.2,157,0,0.1162962962962963,10.899999999999977,70470.0,16098.48
1,297.5,308.4,1528,39.9,160,0,0.10471204188481675,10.899999999999977,60967.2,12305.159999999998
1,297.4,308.3,1571,37.7,162,0,0.10311903246339911,10.900000000000034,59226.700000000004,11622.910000000002
1,297.4,308.3,1490,42.6,164,0,0.11006711409395974,10.900000000000034,63474.0,13133.580000000002
2,297.4,308.3,1774,28.9,166,0,0.0935738444193912,10.900000000000034,51268.6,8909.869999999999
0,297.4,308.3,1502,43.6,169,0,0.11251664447403462,10.900000000000034,65487.200000000004,13441.880000000001
1,297.4,308.4,1392,49.7,174,0,0.125,11.0,69182.40000000001,15327.48
1,297.4,308.5,2100,16.9,176,0,0.0838095238095238,11.100000000000023,35490.0,5213.65
1,297.5,308.5,1722,30.4,178,0,0.10336817653890824,11.0,52348.799999999996,9378.4
1,297.4,308.6,1678,32.3,180,0,0.10727056019070322,11.200000000000045,54199.399999999994,9967.78
1,297.3,308.6,1273,59.8,182,0,0.1429693637077769,11.300000000000011,76125.4,18454.28
1,297.3,308.6,1297,45.9,184,0,0.14186584425597532,11.300000000000011,59532.299999999996,14164.74
1,297.3,308.5,1350,57.6,186,0,0.13777777777777778,11.199999999999989,77760.0,17769.600000000002
1,297.4,308.6,1439,51.9,188,0,0.13064628214037527,11.200000000000045,74684.09999999999,16016.34
2,297.4,308.5,1600,42.1,190,0,0.11875,11.100000000000023,67360.0,12987.85
2,297.4,308.6,1434,44.4,193,0,0.13458856345885634,11.200000000000045,63669.6,13701.84
1,297.4,308.6,1459,41.3,196,0,0.1343385880740233,11.200000000000045,60256.7,12745.18
2,297.5,308.6,1472,44.9,198,0,0.13451086956521738,11.100000000000023,66092.8,13856.140000000001
1,297.5,308.7,1429,44.3,201,0,0.14065780265920225,11.199999999999989,63304.7,13675.409999999998
1,297.5,308.6,1388,48.2,203,0,0.14625360230547552,11.100000000000023,66901.6,14874.520000000002
1,297.4,308.4,1573,34.5,205,0,0.13032422123331214,11.0,54268.5,10639.8
1,297.4,308.4,1588,32.5,207,0,0.13035264483627204,11.0,51610.0,10023.0
1,297.5,308.4,1511,42.8,209,0,0.13831899404367967,10.899999999999977,64670.799999999996,13199.519999999999
1,297.4,308.5,1495,37.8,211,0,0.1411371237458194,11.100000000000023,56510.99999999999,11661.3
1,297.4,308.4,1394,50.1,213,0,0.15279770444763272,11.0,69839.40000000001,15450.84
1,297.4,308.4,2151,17.7,0,0,0.0,11.0,38072.7,5458.679999999999
2,297.3,308.3,1501,38.2,2,0,0.0013324450366422385,11.0,57338.200000000004,11777.060000000001
2,297.3,308.3,1301,39.6,5,0,0.003843197540353574,11.0,51519.6,12208.68
2,297.3,308.3,1657,31.1,8,0,0.004828002414001207,11.0,51532.700000000004,9588.130000000001
1,297.3,308.3,1333,55.2,11,0,0.008252063015753939,11.0,73581.6,17018.16
1,297.3,308.3,1484,43.9,13,0,0.00876010781671159,11.0,65147.6,13534.37
1,297.3,308.4,1430,45.7,15,0,0.01048951048951049,11.099999999999966,65351.00000000001,14093.88
2,297.3,308.4,1665,28.9,17,0,0.01021021021021021,11.099999999999966,48118.5,8912.759999999998
1,297.4,308.5,1501,44.9,20,0,0.013324450366422385,11.100000000000023,67394.9,13851.65
2,297.5,308.5,1496,42.2,22,0,0.014705882352941176,11.0,63131.200000000004,13018.7
2,297.6,308.6,1595,36.9,25,0,0.01567398119122257,11.0,58855.5,11387.34
1,297.5,308.6,1208,62.3,28,0,0.023178807947019868,11.100000000000023,75258.4,19225.78
1,297.5,308.6,1596,37.1,30,0,0.018796992481203006,11.100000000000023,59211.600000000006,11449.060000000001
1,297.5,308.5,1446,41.9,32,0,0.022130013831258646,11.0,60587.4,12926.15
2,297.6,308.5,1466,39.7,34,0,0.023192360163710776,10.899999999999977,58200.200000000004,12247.45
2,297.6,308.5,1848,23.7,37,0,0.02002164502164502,10.899999999999977,43797.6,7311.45
2,297.5,308.5,1484,44.7,40,0,0.026954177897574125,11.0,66334.8,13789.95
1,297.4,308.3,1493,41.2,43,0,0.028801071667782986,10.900000000000034,61511.600000000006,12701.960000000001
1,297.3,308.3,1504,36.3,45,0,0.02992021276595745,11.0,54595.2,11191.289999999999
1,297.3,308.3,1538,38.5,47,0,0.0305591677503251,11.0,59213.0,11869.550000000001
1,297.4,308.4,1341,52.2,49,0,0.036539895600298286,11.0,70000.2,16098.48
2,297.4,308.3,1535,34.6,51,0,0.03322475570032573,10.900000000000034,53111.0,10667.18
1,297.4,308.5,1389,39.2,54,0,0.038876889848812095,11.100000000000023,54448.8,12093.2
0,297.5,308.5,1393,46.6,56,0,0.04020100502512563,11.0,64913.8,14376.1
1,297.4,308.5,1399,61.5,61,1,0.04360257326661901,11.100000000000023,86038.5,18972.75
0,297.4,308.5,1469,45.1,63,0,0.04288631722260041,11.100000000000023,66251.90000000001,13913.35
1,297.4,308.4,1582,37.2,68,0,0.04298356510745891,11.0,58850.4,11472.48
1,297.5,308.6,1793,26.7,70,0,0.03904071388733965,11.100000000000023,47873.1,8239.62
1,297.5,308.6,1452,39.0,72,0,0.049586776859504134,11.100000000000023,56628.0,12035.400000000001
2,297.6,308.7,1376,59.9,74,0,0.05377906976744186,11.099999999999966,82422.4,18491.129999999997
1,297.5,308.6,1552,44.9,77,0,0.04961340206185567,11.100000000000023,69684.8,13856.140000000001
1,297.6,308.7,1622,37.9,79,0,0.04870530209617756,11.099999999999966,61473.799999999996,11699.73
2,297.6,308.7,1419,41.7,81,0,0.05708245243128964,11.099999999999966,59172.3,12872.79
0,297.5,308.6,1440,46.1,84,0,0.058333333333333334,11.100000000000023,66384.0,14226.460000000001
2,297.4,308.6,1643,31.0,89,0,0.054169202678027994,11.200000000000045,50933.0,9566.6
1,297.4,308.7,1510,36.2,92,0,0.060927152317880796,11.300000000000011,54662.00000000001,11174.94
1,297.4,308.7,1468,46.6,94,0,0.06403269754768393,11.300000000000011,68408.8,14385.42
1,297.4,308.7,1429,57.4,96,0,0.06717984604618614,11.300000000000011,82024.59999999999,17719.379999999997
0,297.3,308.7,1478,47.6,98,0,0.06630581867388363,11.399999999999977,70352.8,14694.12
1,297.4,308.6,1276,53.6,103,0,0.08072100313479624,11.200000000000045,68393.6,16540.960000000003
1,297.3,308.6,1486,42.6,105,0,0.07065948855989233,11.300000000000011,63303.6,13146.36
1,297.4,308.6,1476,42.3,107,0,0.07249322493224933,11.200000000000045,62434.799999999996,13053.78
0,297.3,308.6,1431,42.0,109,0,0.07617051013277429,11.300000000000011,60102.0,12961.2
1,297.4,308.7,1402,40.2,114,0,0.08131241084165478,11.300000000000011,56360.4,12409.74
1,297.4,308.7,1433,43.4,116,0,0.08094905792044661,11.300000000000011,62192.2,13397.58
1,297.4,308.7,2874,4.2,118,1,0.04105775922059847,11.300000000000011,12070.800000000001,1296.54
1,297.3,308.6,1511,35.7,120,0,0.07941760423560557,11.300000000000011,53942.700000000004,11017.020000000002
2,297.3,308.6,1456,42.9,122,0,0.08379120879120878,11.300000000000011,62462.4,13238.94
1,297.2,308.5,1550,41.5,125,0,0.08064516129032258,11.300000000000011,64325.0,12802.75
1,297.2,308.5,2182,16.5,127,0,0.05820348304307974,11.300000000000011,36003.0,5090.25
1,297.3,308.7,1619,31.6,129,0,0.07967881408276714,11.399999999999977,51160.4,9754.92
2,297.3,308.8,1586,32.7,131,0,0.08259773013871374,11.5,51862.200000000004,10097.760000000002
0,297.3,308.8,1499,44.2,134,0,0.08939292861907938,11.5,66255.8,13648.960000000001
0,297.3,308.8,1419,42.4,139,0,0.09795630725863284,11.5,60165.6,13093.12
2,297.4,309.0,1497,41.8,144,0,0.09619238476953908,11.600000000000023,62574.6,12916.199999999999
2,297.4,309.0,1520,37.0,147,0,0.09671052631578947,11.600000000000023,56240.0,11433.0
1,297.4,309.1,1478,49.8,150,0,0.10148849797023005,11.700000000000045,73604.4,15393.18
1,297.4,309.1,1380,41.1,152,0,0.11014492753623188,11.700000000000045,56718.0,12704.010000000002
1,297.4,309.0,1570,37.9,154,0,0.0980891719745223,11.600000000000023,59503.0,11711.1
0,297.4,309.0,1468,41.4,156,0,0.10626702997275204,11.600000000000023,60775.2,12792.6
1,297.4,309.0,1833,22.6,161,0,0.0878341516639389,11.600000000000023,41425.8,6983.400000000001
2,297.4,308.9,1323,57.3,163,0,0.12320483749055178,11.5,75807.9,17699.969999999998
1,297.4,309.0,1583,32.0,166,0,0.10486418193303854,11.600000000000023,50656.0,9888.0
2,297.3,309.0,1556,39.5,168,0,0.10796915167095116,11.699999999999989,61462.0,12205.5
1,297.3,309.0,1548,37.4,171,0,0.11046511627906977,11.699999999999989,57895.2,11556.6
1,297.4,309.0,1324,56.9,173,0,0.13066465256797583,11.600000000000023,75335.59999999999,17582.1
1,297.4,309.0,1568,33.7,175,0,0.11160714285714286,11.600000000000023,52841.600000000006,10413.300000000001
2,297.4,309.0,1685,30.7,177,0,0.10504451038575667,11.600000000000023,51729.5,9486.3
2,297.4,309.1,1582,35.9,180,0,0.11378002528445007,11.700000000000045,56793.799999999996,11096.69
2,297.4,309.1,1463,35.0,183,0,0.12508544087491455,11.700000000000045,51205.0,10818.5
1,297.4,309.2,1584,42.8,186,0,0.11742424242424243,11.800000000000011,67795.2,13233.759999999998
2,297.5,309.2,1347,55.8,188,0,0.13956941351150706,11.699999999999989,75162.59999999999,17253.359999999997
1,297.4,309.2,1459,37.9,191,0,0.13091158327621658,11.800000000000011,55296.1,11718.679999999998
1,297.4,309.2,1420,45.6,193,0,0.1359154929577465,11.800000000000011,64752.0,14099.52
1,297.5,309.3,1404,43.5,195,0,0.1388888888888889,11.800000000000011,61074.0,13454.550000000001
1,297.5,309.3,1470,38.8,197,0,0.13401360544217686,11.800000000000011,57035.99999999999,12000.84
1,297.6,309.4,1326,49.8,199,0,0.15007541478129713,11.799999999999955,66034.8,15408.119999999997
0,297.5,309.3,1459,49.7,201,0,0.13776559287183002,11.800000000000011,72512.3,15372.210000000001
2,297.5,309.2,1530,40.0,206,0,0.134640522875817,11.699999999999989,61200.0,12368.0
1,297.4,309.0,1505,39.2,209,0,0.1388704318936877,11.600000000000023,58996.00000000001,12112.800000000001
1,297.5,309.1,1611,30.2,211,0,0.13097454996896338,11.600000000000023,48652.2,9334.82
1,297.5,309.1,1515,35.1,213,0,0.1405940594059406,11.600000000000023,53176.5,10849.410000000002
2,297.5,309.2,1804,27.4,215,0,0.11917960088691797,11.699999999999989,49429.6,8472.08
2,297.6,309.3,1464,46.2,218,0,0.1489071038251366,11.699999999999989,67636.8,14289.660000000002
